particleID,gravelometer_size,Date1,Date2,DistanceD,intersect,intersect_area,MaxD,MinD,Radius1,Radius2,event,valid_euc,valid_min,valid_max,moved_euc,moved_min,moved_max,counted_moved_euc,counted_moved_min,counted_moved_max
113,90.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
113,90.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
114,90.0,03_28_2022,07_06_2022,0.093970509,True,1.35e-06,0.188220063,0.0,0.04784238,0.046407174,M1,True,False,True,True,False,True,False,False,False
114,90.0,07_06_2022,08_06_2022,0.25442939,False,0.0,0.436708479,0.072150301,0.046407174,0.135871915,M2,True,False,True,True,False,True,True,False,True
114,90.0,08_06_2022,08_09_2022,0.184621878,True,0.021521098,0.494595262,0.0,0.135871915,0.174101469,M3,True,False,True,True,False,True,True,False,True
114,90.0,08_09_2022,08_24_22,0.094038953,False,0.0,0.275097269,0.0,0.174101469,0.006956847,M4,False,False,True,False,False,True,False,False,True
114,90.0,08_24_22,03_24_2023,0.552789023,False,0.0,0.645693215,0.459884832,0.006956847,0.085947345,M5,True,True,True,True,True,True,True,False,True
114,90.0,03_24_2023,06_17_2023,,,0.0,,,0.085947345,,M6,False,False,False,False,False,False,False,False,False
114,90.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
114,90.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
115,64.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
115,64.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
115,64.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
115,64.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
115,64.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
115,64.0,03_24_2023,06_17_2023,,,0.0,,,,,M6,False,False,False,False,False,False,False,False,False
115,64.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
115,64.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
116,45.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
116,45.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
116,45.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
116,45.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
116,45.0,08_24_22,03_24_2023,,,0.0,,,,0.013706903,M5,False,False,False,False,False,False,False,False,False
116,45.0,03_24_2023,06_17_2023,0.140180073,False,0.0,0.23490253,0.045457617,0.013706903,0.081015553,M6,True,False,True,True,False,True,False,False,False
116,45.0,06_17_2023,07_31_2023,0.097590865,True,4.02e-05,0.198275944,0.0,0.081015553,0.019669525,M7,True,False,True,True,False,True,True,False,True
116,45.0,07_31_2023,09_20_2023,,,0.0,,,0.019669525,,M8,False,False,False,False,False,False,False,False,False
117,45.0,03_28_2022,07_06_2022,1.00825704,False,0.0,1.236407219,0.78010686,0.0581048,0.170045379,M1,True,True,True,True,True,True,False,False,False
117,45.0,07_06_2022,08_06_2022,2.834859923,False,0.0,3.064002314,2.605717532,0.170045379,0.059097011,M2,True,True,True,True,True,True,True,True,True
117,45.0,08_06_2022,08_09_2022,,,0.0,,,0.059097011,,M3,False,False,False,False,False,False,False,False,False
117,45.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
117,45.0,08_24_22,03_24_2023,,,0.0,,,,0.06359114,M5,False,False,False,False,False,False,False,False,False
117,45.0,03_24_2023,06_17_2023,,,0.0,,,0.06359114,,M6,False,False,False,False,False,False,False,False,False
117,45.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
117,45.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
118,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
118,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
118,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
118,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
118,32.0,08_24_22,03_24_2023,,,0.0,,,,0.013745717,M5,False,False,False,False,False,False,False,False,False
118,32.0,03_24_2023,06_17_2023,,,0.0,,,0.013745717,,M6,False,False,False,False,False,False,False,False,False
118,32.0,06_17_2023,07_31_2023,,,0.0,,,,0.842945268,M7,False,False,False,False,False,False,False,False,False
118,32.0,07_31_2023,09_20_2023,0.882398749,True,0.343235635,2.255926873,0.0,0.842945268,0.530582856,M8,True,False,True,True,False,True,False,False,False
119,45.0,03_28_2022,07_06_2022,0.009614811,False,0.0,0.091974263,0.0,0.06756505,0.014794402,M1,False,False,True,False,False,False,False,False,False
119,45.0,07_06_2022,08_06_2022,0.059076628,False,0.0,0.151352568,0.0,0.014794402,0.077481537,M2,False,False,True,False,False,True,False,False,False
119,45.0,08_06_2022,08_09_2022,0.029613449,True,0.008159991,0.158516295,0.0,0.077481537,0.051421309,M3,False,False,True,False,False,False,False,False,False
119,45.0,08_09_2022,08_24_22,0.107804054,False,0.0,0.2059334,0.009674707,0.051421309,0.046708037,M4,True,False,True,True,False,True,False,False,True
119,45.0,08_24_22,03_24_2023,0.176073266,False,0.0,0.253519884,0.098626648,0.046708037,0.030738581,M5,True,True,True,True,True,True,True,False,True
119,45.0,03_24_2023,06_17_2023,0.064000586,True,3.53e-06,0.128602589,0.0,0.030738581,0.033863422,M6,True,False,True,True,False,True,True,False,True
119,45.0,06_17_2023,07_31_2023,0.01111987,True,0.003395258,0.085407824,0.0,0.033863422,0.040424532,M7,False,False,True,False,False,False,False,False,False
119,45.0,07_31_2023,09_20_2023,3.065656386,False,0.0,5.169283629,0.962029142,0.040424532,2.063202712,M8,True,False,True,True,False,True,True,False,True
120,45.0,03_28_2022,07_06_2022,0.105144534,True,0.005956711,0.274645305,0.0,0.081802467,0.087698304,M1,True,False,True,True,False,True,False,False,False
120,45.0,07_06_2022,08_06_2022,0.141504621,False,0.0,0.260201086,0.022808156,0.087698304,0.030998161,M2,True,False,True,True,False,True,True,False,True
120,45.0,08_06_2022,08_09_2022,0.040212922,True,0.003018712,0.142421619,0.0,0.030998161,0.071210536,M3,False,False,True,False,False,False,False,False,False
120,45.0,08_09_2022,08_24_22,0.387702797,False,0.0,0.526522496,0.248883097,0.071210536,0.067609164,M4,True,True,True,True,True,True,True,False,True
120,45.0,08_24_22,03_24_2023,,,0.0,,,0.067609164,,M5,False,False,False,False,False,False,False,False,False
120,45.0,03_24_2023,06_17_2023,,,0.0,,,,,M6,False,False,False,False,False,False,False,False,False
120,45.0,06_17_2023,07_31_2023,,,0.0,,,,0.279786571,M7,False,False,False,False,False,False,False,False,False
120,45.0,07_31_2023,09_20_2023,,,0.0,,,0.279786571,,M8,False,False,False,False,False,False,False,False,False
121,45.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
121,45.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
121,45.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
121,45.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
121,45.0,08_24_22,03_24_2023,,,0.0,,,,0.049864162,M5,False,False,False,False,False,False,False,False,False
121,45.0,03_24_2023,06_17_2023,0.318333565,False,0.0,0.853347925,0.0,0.049864162,0.485150198,M6,False,False,True,False,False,True,False,False,False
121,45.0,06_17_2023,07_31_2023,0.030728808,False,0.0,0.919152657,0.0,0.485150198,0.40327365,M7,False,False,True,False,False,False,False,False,False
121,45.0,07_31_2023,09_20_2023,0.04718519,False,0.0,0.926245252,0.0,0.40327365,0.475786411,M8,False,False,True,False,False,True,False,False,True
122,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
122,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
122,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
122,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
122,32.0,08_24_22,03_24_2023,,,0.0,,,,0.034474736,M5,False,False,False,False,False,False,False,False,False
122,32.0,03_24_2023,06_17_2023,0.684334909,False,0.0,0.815462263,0.553207556,0.034474736,0.096652618,M6,True,True,True,True,True,True,False,False,False
122,32.0,06_17_2023,07_31_2023,0.356916441,False,0.0,0.547200696,0.166632186,0.096652618,0.093631637,M7,True,True,True,True,True,True,True,True,True
122,32.0,07_31_2023,09_20_2023,,,0.0,,,0.093631637,,M8,False,False,False,False,False,False,False,False,False
123,32.0,03_28_2022,07_06_2022,0.056217116,False,0.0,0.216092119,0.0,0.158017767,0.001857236,M1,False,False,True,False,False,True,False,False,False
123,32.0,07_06_2022,08_06_2022,0.089624119,False,0.0,0.276062885,0.0,0.001857236,0.184581531,M2,False,False,True,False,False,True,False,False,True
123,32.0,08_06_2022,08_09_2022,,,0.0,,,0.184581531,,M3,False,False,False,False,False,False,False,False,False
123,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
123,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
123,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.137966377,M6,False,False,False,False,False,False,False,False,False
123,32.0,06_17_2023,07_31_2023,0.140329909,True,6.01e-05,0.286191199,0.0,0.137966377,0.007894913,M7,True,False,True,True,False,True,False,False,False
123,32.0,07_31_2023,09_20_2023,0.048471551,False,0.0,0.083643981,0.013299121,0.007894913,0.027277517,M8,True,False,True,True,False,True,True,False,True
124,32.0,03_28_2022,07_06_2022,,,0.0,,,,0.052225163,M1,False,False,False,False,False,False,False,False,False
124,32.0,07_06_2022,08_06_2022,,,0.0,,,0.052225163,,M2,False,False,False,False,False,False,False,False,False
124,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
124,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
124,32.0,08_24_22,03_24_2023,,,0.0,,,,0.057719669,M5,False,False,False,False,False,False,False,False,False
124,32.0,03_24_2023,06_17_2023,0.058346227,True,0.000915914,0.141886977,0.0,0.057719669,0.025821081,M6,True,False,True,True,False,True,False,False,False
124,32.0,06_17_2023,07_31_2023,,,0.0,,,0.025821081,,M7,False,False,False,False,False,False,False,False,False
124,32.0,07_31_2023,09_20_2023,,,0.0,,,,0.10627764,M8,False,False,False,False,False,False,False,False,False
125,45.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
125,45.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
125,45.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
125,45.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
125,45.0,08_24_22,03_24_2023,,,0.0,,,,0.1005901,M5,False,False,False,False,False,False,False,False,False
125,45.0,03_24_2023,06_17_2023,1.125811767,False,0.0,1.229444237,1.022179298,0.1005901,0.003042369,M6,True,True,True,True,True,True,False,False,False
125,45.0,06_17_2023,07_31_2023,0.026234546,False,0.0,0.040946301,0.01152279,0.003042369,0.011669386,M7,True,False,True,False,False,False,False,False,False
125,45.0,07_31_2023,09_20_2023,0.034154857,True,0.000427119,0.091444317,0.0,0.011669386,0.045620074,M8,False,False,True,False,False,False,False,False,False
126,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
126,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
126,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
126,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
126,32.0,08_24_22,03_24_2023,,,0.0,,,,0.078569897,M5,False,False,False,False,False,False,False,False,False
126,32.0,03_24_2023,06_17_2023,,,0.0,,,0.078569897,,M6,False,False,False,False,False,False,False,False,False
126,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
126,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
127,32.0,03_28_2022,07_06_2022,0.209944923,True,0.002326924,0.450877124,0.0,0.082649509,0.158282692,M1,True,False,True,True,False,True,False,False,False
127,32.0,07_06_2022,08_06_2022,0.121968296,True,0.005786185,0.324263455,0.0,0.158282692,0.044012467,M2,False,False,True,False,False,True,False,False,True
127,32.0,08_06_2022,08_09_2022,0.052018137,True,5.34e-05,0.108497086,0.0,0.044012467,0.012466482,M3,True,False,True,True,False,True,True,False,True
127,32.0,08_09_2022,08_24_22,0.077149494,False,0.0,0.109310853,0.044988135,0.012466482,0.019694877,M4,True,True,True,True,True,True,True,False,True
127,32.0,08_24_22,03_24_2023,,,0.0,,,0.019694877,,M5,False,False,False,False,False,False,False,False,False
127,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.107136495,M6,False,False,False,False,False,False,False,False,False
127,32.0,06_17_2023,07_31_2023,0.065788248,True,0.018357428,0.265882814,0.0,0.107136495,0.092958071,M7,False,False,True,False,False,True,False,False,False
127,32.0,07_31_2023,09_20_2023,,,0.0,,,0.092958071,,M8,False,False,False,False,False,False,False,False,False
128,45.0,03_28_2022,07_06_2022,0.525932179,False,0.0,0.646435961,0.405428398,0.052927343,0.067576438,M1,True,True,True,True,True,True,False,False,False
128,45.0,07_06_2022,08_06_2022,0.089078748,True,0.008576831,0.263721299,0.0,0.067576438,0.107066113,M2,False,False,True,False,False,True,False,False,True
128,45.0,08_06_2022,08_09_2022,0.010247379,True,0.033321862,0.222913103,0.0,0.107066113,0.105599611,M3,False,False,True,False,False,False,False,False,False
128,45.0,08_09_2022,08_24_22,0.031543507,True,0.025790887,0.234452554,0.0,0.105599611,0.097309435,M4,False,False,True,False,False,False,False,False,False
128,45.0,08_24_22,03_24_2023,0.098119375,True,0.008347119,0.276505674,0.0,0.097309435,0.081076864,M5,True,False,True,True,False,True,True,False,True
128,45.0,03_24_2023,06_17_2023,0.291922861,True,0.008894139,0.659846327,0.0,0.081076864,0.286846602,M6,True,False,True,True,False,True,True,False,True
128,45.0,06_17_2023,07_31_2023,,,0.0,,,0.286846602,,M7,False,False,False,False,False,False,False,False,False
128,45.0,07_31_2023,09_20_2023,,,0.0,,,,0.231563989,M8,False,False,False,False,False,False,False,False,False
129,32.0,03_28_2022,07_06_2022,0.531576413,False,0.0,0.738383618,0.324769208,0.107961572,0.098845633,M1,True,True,True,True,True,True,False,False,False
129,32.0,07_06_2022,08_06_2022,0.068009788,False,0.0,0.186341961,0.0,0.098845633,0.019486539,M2,False,False,True,False,False,True,False,False,True
129,32.0,08_06_2022,08_09_2022,0.131771835,False,0.0,0.204017945,0.059525726,0.019486539,0.052759571,M3,True,True,True,True,True,True,True,True,True
129,32.0,08_09_2022,08_24_22,0.017386407,False,0.0,0.194087919,0.0,0.052759571,0.123941942,M4,False,False,True,False,False,False,False,False,False
129,32.0,08_24_22,03_24_2023,,,0.0,,,0.123941942,,M5,False,False,False,False,False,False,False,False,False
129,32.0,03_24_2023,06_17_2023,,,0.0,,,,,M6,False,False,False,False,False,False,False,False,False
129,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
129,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
130,32.0,03_28_2022,07_06_2022,0.118990319,False,0.0,0.204769084,0.033211554,0.068400966,0.017377799,M1,True,False,True,True,False,True,False,False,False
130,32.0,07_06_2022,08_06_2022,0.082207185,False,0.0,0.139243641,0.025170729,0.017377799,0.039658657,M2,True,False,True,True,False,True,True,False,True
130,32.0,08_06_2022,08_09_2022,0.017328865,True,0.00292736,0.090776526,0.0,0.039658657,0.033789004,M3,False,False,True,False,False,False,False,False,False
130,32.0,08_09_2022,08_24_22,0.05064901,False,0.0,0.100461014,0.000837006,0.033789004,0.016023,M4,True,False,True,True,False,True,True,False,True
130,32.0,08_24_22,03_24_2023,,,0.0,,,0.016023,,M5,False,False,False,False,False,False,False,False,False
130,32.0,03_24_2023,06_17_2023,,,0.0,,,,,M6,False,False,False,False,False,False,False,False,False
130,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
130,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
131,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
131,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
131,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
131,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
131,32.0,08_24_22,03_24_2023,,,0.0,,,,0.060344343,M5,False,False,False,False,False,False,False,False,False
131,32.0,03_24_2023,06_17_2023,,,0.0,,,0.060344343,,M6,False,False,False,False,False,False,False,False,False
131,32.0,06_17_2023,07_31_2023,,,0.0,,,,,M7,False,False,False,False,False,False,False,False,False
131,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
132,45.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
132,45.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
132,45.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
132,45.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
132,45.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
132,45.0,03_24_2023,06_17_2023,,,0.0,,,,0.013166066,M6,False,False,False,False,False,False,False,False,False
132,45.0,06_17_2023,07_31_2023,0.004909487,False,0.0,0.097661913,0.0,0.013166066,0.079586359,M7,False,False,True,False,False,False,False,False,False
132,45.0,07_31_2023,09_20_2023,0.104407504,True,0.007072258,0.280637699,0.0,0.079586359,0.096643836,M8,True,False,True,True,False,True,False,False,False
133,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
133,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
133,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
133,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
133,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
133,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.001094317,M6,False,False,False,False,False,False,False,False,False
133,32.0,06_17_2023,07_31_2023,0.082981968,False,0.0,0.128888562,0.037075373,0.001094317,0.044812277,M7,True,False,True,True,False,True,False,False,False
133,32.0,07_31_2023,09_20_2023,2.715191235,False,0.0,5.252892966,0.177489503,0.044812277,2.492889454,M8,True,False,True,True,False,True,True,False,True
134,32.0,03_28_2022,07_06_2022,0.176805016,False,0.0,0.516578397,0.0,0.04848048,0.291292902,M1,False,False,True,False,False,True,False,False,False
134,32.0,07_06_2022,08_06_2022,0.180282735,True,0.063550322,0.621486875,0.0,0.291292902,0.149911238,M2,False,False,True,False,False,True,False,False,True
134,32.0,08_06_2022,08_09_2022,0.048706292,False,0.0,0.225795292,0.0,0.149911238,0.027177762,M3,False,False,True,False,False,True,False,False,True
134,32.0,08_09_2022,08_24_22,0.06545281,False,0.0,0.121395268,0.009510352,0.027177762,0.028764696,M4,True,False,True,True,False,True,False,False,True
134,32.0,08_24_22,03_24_2023,0.022821067,True,0.002192117,0.09360513,0.0,0.028764696,0.042019367,M5,False,False,True,False,False,False,False,False,False
134,32.0,03_24_2023,06_17_2023,,,0.0,,,0.042019367,,M6,False,False,False,False,False,False,False,False,False
134,32.0,06_17_2023,07_31_2023,,,0.0,,,,0.178356167,M7,False,False,False,False,False,False,False,False,False
134,32.0,07_31_2023,09_20_2023,0.078979454,True,0.034604335,0.362978169,0.0,0.178356167,0.105642548,M8,False,False,True,False,False,True,False,False,False
135,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
135,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
135,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
135,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
135,32.0,08_24_22,03_24_2023,,,0.0,,,,0.038813322,M5,False,False,False,False,False,False,False,False,False
135,32.0,03_24_2023,06_17_2023,0.098239093,True,6.43e-06,0.197268543,0.0,0.038813322,0.060216128,M6,True,False,True,True,False,True,False,False,False
135,32.0,06_17_2023,07_31_2023,0.118996372,True,0.001239281,0.26159325,0.0,0.060216128,0.08238075,M7,True,False,True,True,False,True,True,False,True
135,32.0,07_31_2023,09_20_2023,2.928158061,False,0.0,4.843755332,1.012560791,0.08238075,1.833216521,M8,True,False,True,True,False,True,True,False,True
136,32.0,03_28_2022,07_06_2022,0.103208562,True,0.009842704,0.298978346,0.0,0.069257225,0.126512559,M1,False,False,True,False,False,True,False,False,False
136,32.0,07_06_2022,08_06_2022,0.063333115,False,0.0,0.229686062,0.0,0.126512559,0.039840388,M2,False,False,True,False,False,True,False,False,True
136,32.0,08_06_2022,08_09_2022,0.022665086,False,0.0,0.076025072,0.0,0.039840388,0.013519598,M3,False,False,True,False,False,False,False,False,False
136,32.0,08_09_2022,08_24_22,0.031907908,False,0.0,0.142399509,0.0,0.013519598,0.096972003,M4,False,False,True,False,False,False,False,False,False
136,32.0,08_24_22,03_24_2023,,,0.0,,,0.096972003,,M5,False,False,False,False,False,False,False,False,False
136,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.234048687,M6,False,False,False,False,False,False,False,False,False
136,32.0,06_17_2023,07_31_2023,,,0.0,,,0.234048687,,M7,False,False,False,False,False,False,False,False,False
136,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
137,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
137,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
137,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
137,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
137,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
137,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.038227369,M6,False,False,False,False,False,False,False,False,False
137,32.0,06_17_2023,07_31_2023,0.029924004,True,0.001930623,0.101464951,0.0,0.038227369,0.033313578,M7,False,False,True,False,False,False,False,False,False
137,32.0,07_31_2023,09_20_2023,2.717947734,False,0.0,4.628506548,0.80738892,0.033313578,1.877245236,M8,True,False,True,True,False,True,False,False,False
138,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
138,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
138,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
138,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
138,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
138,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.046195578,M6,False,False,False,False,False,False,False,False,False
138,32.0,06_17_2023,07_31_2023,,,0.0,,,0.046195578,,M7,False,False,False,False,False,False,False,False,False
138,32.0,07_31_2023,09_20_2023,,,0.0,,,,,M8,False,False,False,False,False,False,False,False,False
139,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
139,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
139,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
139,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
139,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
139,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.010855124,M6,False,False,False,False,False,False,False,False,False
139,32.0,06_17_2023,07_31_2023,0.096989771,False,0.0,0.108451751,0.085527792,0.010855124,0.000606856,M7,True,True,True,True,True,True,False,False,False
139,32.0,07_31_2023,09_20_2023,0.162376334,False,0.0,0.168246517,0.156506151,0.000606856,0.005263327,M8,True,True,True,True,True,True,True,True,True
140,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
140,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
140,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
140,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
140,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
140,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.034877742,M6,False,False,False,False,False,False,False,False,False
140,32.0,06_17_2023,07_31_2023,,,0.0,,,0.034877742,,M7,False,False,False,False,False,False,False,False,False
140,32.0,07_31_2023,09_20_2023,,,0.0,,,,0.08553776,M8,False,False,False,False,False,False,False,False,False
141,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
141,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
141,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
141,32.0,08_09_2022,08_24_22,,,0.0,,,,,M4,False,False,False,False,False,False,False,False,False
141,32.0,08_24_22,03_24_2023,,,0.0,,,,,M5,False,False,False,False,False,False,False,False,False
141,32.0,03_24_2023,06_17_2023,,,0.0,,,,0.008946667,M6,False,False,False,False,False,False,False,False,False
141,32.0,06_17_2023,07_31_2023,0.057096379,False,0.0,0.105727637,0.008465121,0.008946667,0.039684591,M7,True,False,True,True,False,True,False,False,False
141,32.0,07_31_2023,09_20_2023,2.925461268,False,0.0,4.316617889,1.534304647,0.039684591,1.35147203,M8,True,True,True,True,True,True,True,False,True
142,32.0,03_28_2022,07_06_2022,,,0.0,,,,,M1,False,False,False,False,False,False,False,False,False
142,32.0,07_06_2022,08_06_2022,,,0.0,,,,,M2,False,False,False,False,False,False,False,False,False
142,32.0,08_06_2022,08_09_2022,,,0.0,,,,,M3,False,False,False,False,False,False,False,False,False
