particleID,gravelometer_size,ID,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2,Date1,Date2,DistanceD,intersect?,intersection_area,MaxD,MinD,Radius1,Radius2
68,45,68,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.066622737,03_24_2023,06_17_2023,86.33633636,FALSE,0,86.68034249,85.99233023,0.066622737,0.27738339,06_17_2023,07_31_2023,,,0,,,0.27738339,,07_31_2023,09_20_2023,,,0,,,,0.214840995
50,45,50,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
49,45,49,03_28_2022,07_06_2022,0.044510227,FALSE,0,0.296046348,0,0.16599729,0.085538831,07_06_2022,08_06_2022,0.116052791,TRUE,0.002960398,0.27310561,0,0.085538831,0.071513988,08_06_2022,08_09_2022,0.030090424,TRUE,0.015200971,0.19339941,0,0.071513988,0.091794999,08_09_2022,08_24_22,0.120484383,TRUE,0.001115022,0.263471132,0,0.091794999,0.05119175,08_24_22,03_24_2023,0.215205909,FALSE,0,0.366239886,0.064171931,0.05119175,0.099842227,03_24_2023,06_17_2023,,,0,,,0.099842227,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,0.494311569
48,45,48,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.209373799,06_17_2023,07_31_2023,,,0,,,0.209373799,,07_31_2023,09_20_2023,,,0,,,,
47,45,47,03_28_2022,07_06_2022,,,0,,,,0.004212784,07_06_2022,08_06_2022,,,0,,,0.004212784,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,0.088075355,08_24_22,03_24_2023,0.008283417,FALSE,0,0.24127826,0,0.088075355,0.144919489,03_24_2023,06_17_2023,0.130888813,TRUE,0.007382988,0.338672726,0,0.144919489,0.062864424,06_17_2023,07_31_2023,,,0,,,0.062864424,,07_31_2023,09_20_2023,,,0,,,,0.105956142
66,45,66,03_28_2022,07_06_2022,1.788829737,FALSE,0,1.93796984,1.639689634,0.025804899,0.123335204,07_06_2022,08_06_2022,,,0,,,0.123335204,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,0.171991305,08_24_22,03_24_2023,,,0,,,0.171991305,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,0.789069038
45,45,45,03_28_2022,07_06_2022,0.633787536,FALSE,0,0.647117562,0.62045751,0.008813611,0.004516415,07_06_2022,08_06_2022,0.065284832,FALSE,0,0.109703606,0.020866058,0.004516415,0.039902359,08_06_2022,08_09_2022,0.092639404,FALSE,0,0.312007347,0,0.039902359,0.179465584,08_09_2022,08_24_22,0.034771771,FALSE,0,0.248417725,0,0.179465584,0.03418037,08_24_22,03_24_2023,0.055397423,TRUE,0.002265791,0.154417295,0,0.03418037,0.064839502,03_24_2023,06_17_2023,,,0,,,0.064839502,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,0.437850911
33,45,33,03_28_2022,07_06_2022,,,0,,,,0.060224024,07_06_2022,08_06_2022,0.07204525,FALSE,0,0.132389685,0.011700815,0.060224024,0.000120411,08_06_2022,08_09_2022,0.023572424,FALSE,0,0.037024099,0.010120749,0.000120411,0.013331264,08_09_2022,08_24_22,0,TRUE,0.000558332,0.026662527,0,0.013331264,0.013331264,08_24_22,03_24_2023,0.510075249,FALSE,0,0.813497899,0.206652599,0.013331264,0.290091386,03_24_2023,06_17_2023,,,0,,,0.290091386,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
20,45,20,03_28_2022,07_06_2022,1.13720079,FALSE,0,1.432417983,0.841983598,0.261577772,0.03363942,07_06_2022,08_06_2022,0.086557913,FALSE,0,0.170671147,0.002444679,0.03363942,0.050473814,08_06_2022,08_09_2022,0.003875325,FALSE,0,0.111766633,0,0.050473814,0.057417495,08_09_2022,08_24_22,0.031025659,TRUE,0.002914268,0.119688718,0,0.057417495,0.031245565,08_24_22,03_24_2023,0.061030891,FALSE,0,0.104526539,0.017535243,0.031245565,0.012250083,03_24_2023,06_17_2023,0.196662494,FALSE,0,0.243163427,0.150161561,0.012250083,0.03425085,06_17_2023,07_31_2023,0.233786226,FALSE,0,0.353481552,0.114090899,0.03425085,0.085444476,07_31_2023,09_20_2023,,,0,,,0.085444476,
26,45,26,03_28_2022,07_06_2022,0.273941744,TRUE,0.164587678,0.955131454,0,0.252878124,0.428311587,07_06_2022,08_06_2022,0.201882313,FALSE,0,0.640300815,0,0.428311587,0.010106916,08_06_2022,08_09_2022,0.060963073,FALSE,0,0.181263563,0,0.010106916,0.110193574,08_09_2022,08_24_22,0.063370087,FALSE,0,0.196702231,0,0.110193574,0.023138571,08_24_22,03_24_2023,0.022000157,TRUE,0.000262435,0.058143712,0,0.023138571,0.013004984,03_24_2023,06_17_2023,,,0,,,0.013004984,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
27,45,27,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
32,45,32,03_28_2022,07_06_2022,0.191141838,FALSE,0,0.694643858,0,0.145989865,0.357512155,07_06_2022,08_06_2022,0.53623761,FALSE,0,0.932213189,0.140262031,0.357512155,0.038463424,08_06_2022,08_09_2022,0.092573645,FALSE,0,0.142975835,0.042171454,0.038463424,0.011938766,08_09_2022,08_24_22,0.058922037,FALSE,0,0.189704456,0,0.011938766,0.118843653,08_24_22,03_24_2023,0.489103591,FALSE,0,0.674337378,0.303869805,0.118843653,0.066390134,03_24_2023,06_17_2023,,,0,,,0.066390134,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
54,45,54,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,0.024637706,08_06_2022,08_09_2022,1.940171854,FALSE,0,2.066782427,1.813561282,0.024637706,0.101972866,08_09_2022,08_24_22,1.928445585,FALSE,0,2.462373459,1.394517711,0.101972866,0.431955008,08_24_22,03_24_2023,1.21602764,FALSE,0,1.733651696,0.698403583,0.431955008,0.085669049,03_24_2023,06_17_2023,,,0,,,0.085669049,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
38,45,38,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.16851921,03_24_2023,06_17_2023,,,0,,,0.16851921,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
39,45,39,03_28_2022,07_06_2022,0.034603948,FALSE,0,0.134272038,0,0.068808256,0.030859834,07_06_2022,08_06_2022,0.082785986,FALSE,0,0.165039337,0.000532634,0.030859834,0.051393517,08_06_2022,08_09_2022,0.043347223,FALSE,0,0.193694744,0,0.051393517,0.098954003,08_09_2022,08_24_22,0.077306743,TRUE,0.009331616,0.245605295,0,0.098954003,0.06934455,08_24_22,03_24_2023,0.069594515,TRUE,0.000775846,0.162169998,0,0.06934455,0.023230933,03_24_2023,06_17_2023,,,0,,,0.023230933,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
35,45,35,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.020984081,03_24_2023,06_17_2023,,,0,,,0.020984081,,06_17_2023,07_31_2023,,,0,,,,0.307116893,07_31_2023,09_20_2023,0.068035977,TRUE,0.283284426,0.719441107,0,0.307116893,0.344288238
143,32,143,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.013081207,06_17_2023,07_31_2023,,,0,,,0.013081207,,07_31_2023,09_20_2023,,,0,,,,0.061670965
135,32,135,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.038813322,03_24_2023,06_17_2023,0.098239093,TRUE,6.43E-06,0.197268543,0,0.038813322,0.060216128,06_17_2023,07_31_2023,0.118996372,TRUE,0.001239281,0.26159325,0,0.060216128,0.08238075,07_31_2023,09_20_2023,2.928158061,FALSE,0,4.843755332,1.012560791,0.08238075,1.833216521
136,32,136,03_28_2022,07_06_2022,0.103208562,TRUE,0.009842704,0.298978346,0,0.069257225,0.126512559,07_06_2022,08_06_2022,0.063333115,FALSE,0,0.229686062,0,0.126512559,0.039840388,08_06_2022,08_09_2022,0.022665086,FALSE,0,0.076025072,0,0.039840388,0.013519598,08_09_2022,08_24_22,0.031907908,FALSE,0,0.142399509,0,0.013519598,0.096972003,08_24_22,03_24_2023,,,0,,,0.096972003,,03_24_2023,06_17_2023,,,0,,,,0.234048687,06_17_2023,07_31_2023,,,0,,,0.234048687,,07_31_2023,09_20_2023,,,0,,,,
137,32,137,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.038227369,06_17_2023,07_31_2023,0.029924004,TRUE,0.001930623,0.101464951,0,0.038227369,0.033313578,07_31_2023,09_20_2023,2.717947734,FALSE,0,4.628506548,0.80738892,0.033313578,1.877245236
138,32,138,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.046195578,06_17_2023,07_31_2023,,,0,,,0.046195578,,07_31_2023,09_20_2023,,,0,,,,
139,32,139,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.010855124,06_17_2023,07_31_2023,0.096989771,FALSE,0,0.108451751,0.085527792,0.010855124,0.000606856,07_31_2023,09_20_2023,0.162376334,FALSE,0,0.168246517,0.156506151,0.000606856,0.005263327
140,32,140,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.034877742,06_17_2023,07_31_2023,,,0,,,0.034877742,,07_31_2023,09_20_2023,,,0,,,,0.08553776
141,32,141,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.008946667,06_17_2023,07_31_2023,0.057096379,FALSE,0,0.105727637,0.008465121,0.008946667,0.039684591,07_31_2023,09_20_2023,2.925461268,FALSE,0,4.316617889,1.534304647,0.039684591,1.35147203
142,32,142,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.174363288,06_17_2023,07_31_2023,0.02558745,FALSE,0,0.450079318,0,0.174363288,0.25012858,07_31_2023,09_20_2023,,,0,,,0.25012858,
52,32,52,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.267287632,06_17_2023,07_31_2023,0.644394227,TRUE,0.026805161,1.396472282,0,0.267287632,0.484790423,07_31_2023,09_20_2023,0.037743186,TRUE,0.725316442,1.025944951,0,0.484790423,0.503411342
134,32,134,03_28_2022,07_06_2022,0.176805016,FALSE,0,0.516578397,0,0.04848048,0.291292902,07_06_2022,08_06_2022,0.180282735,TRUE,0.063550322,0.621486875,0,0.291292902,0.149911238,08_06_2022,08_09_2022,0.048706292,FALSE,0,0.225795292,0,0.149911238,0.027177762,08_09_2022,08_24_22,0.06545281,FALSE,0,0.121395268,0.009510352,0.027177762,0.028764696,08_24_22,03_24_2023,0.022821067,TRUE,0.002192117,0.09360513,0,0.028764696,0.042019367,03_24_2023,06_17_2023,,,0,,,0.042019367,,06_17_2023,07_31_2023,,,0,,,,0.178356167,07_31_2023,09_20_2023,0.078979454,TRUE,0.034604335,0.362978169,0,0.178356167,0.105642548
144,32,144,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.121332207,06_17_2023,07_31_2023,0.149704175,TRUE,0.000961285,0.319474698,0,0.121332207,0.048438316,07_31_2023,09_20_2023,,,0,,,0.048438316,
40,32,40,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.034934213,03_24_2023,06_17_2023,0.860696997,FALSE,0,1.382443598,0.338950397,0.034934213,0.486812388,06_17_2023,07_31_2023,,,0,,,0.486812388,,07_31_2023,09_20_2023,,,0,,,,0.656958614
51,32,51,03_28_2022,07_06_2022,,,0,,,0.05719831,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.136451383,03_24_2023,06_17_2023,,,0,,,0.136451383,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
146,32,146,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.13585307,06_17_2023,07_31_2023,0.032649006,FALSE,0,0.347364606,0,0.13585307,0.17886253,07_31_2023,09_20_2023,0.011078322,FALSE,0,0.434538334,0,0.17886253,0.244597482
147,32,147,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.018292032,06_17_2023,07_31_2023,,,0,,,0.018292032,,07_31_2023,09_20_2023,,,0,,,,0.154887555
148,32,148,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.004865178,06_17_2023,07_31_2023,0.057583968,FALSE,0,0.113253744,0.001914192,0.004865178,0.050804598,07_31_2023,09_20_2023,2.774643234,FALSE,0,5.432136588,0.117149879,0.050804598,2.606688756
149,32,149,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.024310278,06_17_2023,07_31_2023,0.028955926,TRUE,0.000482804,0.076357514,0,0.024310278,0.02309131,07_31_2023,09_20_2023,0.030721735,FALSE,0,0.109872538,0,0.02309131,0.056059492
86,32,86,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.078393392,03_24_2023,06_17_2023,,,0,,,0.078393392,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
145,32,145,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.076815641,06_17_2023,07_31_2023,0.160468711,TRUE,0.006566769,0.386191011,0,0.076815641,0.14890666,07_31_2023,09_20_2023,0.123935912,TRUE,0.023232252,0.389319776,0,0.14890666,0.116477204
87,32,87,03_28_2022,07_06_2022,0.047818935,TRUE,0.041098973,0.322231665,0,0.159821105,0.114591625,07_06_2022,08_06_2022,,,0,,,0.114591625,,08_06_2022,08_09_2022,,,0,,,,0.107375144,08_09_2022,08_24_22,0.052492821,TRUE,0.011567162,0.221515812,0,0.107375144,0.061647847,08_24_22,03_24_2023,1.168005764,FALSE,0,1.379108342,0.956903185,0.061647847,0.149454732,03_24_2023,06_17_2023,1.39450136,FALSE,0,1.57857248,1.21043024,0.149454732,0.034616388,06_17_2023,07_31_2023,0.171083987,FALSE,0,0.699569048,0,0.034616388,0.493868673,07_31_2023,09_20_2023,,,0,,,0.493868673,
133,32,133,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.001094317,06_17_2023,07_31_2023,0.082981968,FALSE,0,0.128888562,0.037075373,0.001094317,0.044812277,07_31_2023,09_20_2023,2.715191235,FALSE,0,5.252892966,0.177489503,0.044812277,2.492889454
69,32,69,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.137260046,03_24_2023,06_17_2023,1.640364138,FALSE,0,1.798514651,1.482213626,0.137260046,0.020890467,06_17_2023,07_31_2023,0.100118415,TRUE,0.000381418,0.214354818,0,0.020890467,0.093345936,07_31_2023,09_20_2023,0.06975607,FALSE,0,0.331421686,0,0.093345936,0.16831968
71,32,71,03_28_2022,07_06_2022,,,0,,,0.01216335,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.50494464,06_17_2023,07_31_2023,,,0,,,0.50494464,,07_31_2023,09_20_2023,,,0,,,,
72,32,72,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.174795138,03_24_2023,06_17_2023,,,0,,,0.174795138,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
73,32,73,03_28_2022,07_06_2022,,,0,,,0.018130178,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,0.071789177,08_09_2022,08_24_22,0.286795033,FALSE,0,0.401169061,0.172421005,0.071789177,0.042584851,08_24_22,03_24_2023,,,0,,,0.042584851,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
75,32,75,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.069185596,03_24_2023,06_17_2023,0.668130467,FALSE,0,1.150834978,0.185425956,0.069185596,0.413518915,06_17_2023,07_31_2023,0.072312273,TRUE,0.526464683,0.948844265,0,0.413518915,0.463013077,07_31_2023,09_20_2023,0.059379887,TRUE,0.643380188,1.004985093,0,0.463013077,0.482592129
76,32,76,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.157941127,03_24_2023,06_17_2023,,,0,,,0.157941127,,06_17_2023,07_31_2023,,,0,,,,0.023833543,07_31_2023,09_20_2023,0.138279062,FALSE,0,0.248659632,0.027898493,0.023833543,0.086547027
77,32,77,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.07921735,03_24_2023,06_17_2023,0.197513807,FALSE,0,0.288532892,0.106494722,0.07921735,0.011801735,06_17_2023,07_31_2023,0.592028108,FALSE,0,1.337773057,0,0.011801735,0.733943214,07_31_2023,09_20_2023,0.547759869,FALSE,0,1.315070731,0,0.733943214,0.033367647
78,32,78,03_28_2022,07_06_2022,,,0,,,0.090727736,,07_06_2022,08_06_2022,,,0,,,,0.248983109,08_06_2022,08_09_2022,0.086645867,FALSE,0,0.372648708,0,0.248983109,0.037019732,08_09_2022,08_24_22,0.046331536,FALSE,0,0.271256602,0,0.037019732,0.187905335,08_24_22,03_24_2023,0.139650079,FALSE,0,0.32807697,0,0.187905335,0.000521557,03_24_2023,06_17_2023,,,0,,,0.000521557,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
79,32,79,03_28_2022,07_06_2022,0.16651328,FALSE,0,0.731678623,0,0.178152347,0.387012996,07_06_2022,08_06_2022,0.182169369,FALSE,0,0.649278748,0,0.387012996,0.080096382,08_06_2022,08_09_2022,0.671934508,FALSE,0,0.810465125,0.533403891,0.080096382,0.058434235,08_09_2022,08_24_22,0.12116675,FALSE,0,0.239969005,0.002364494,0.058434235,0.060368021,08_24_22,03_24_2023,0.741561991,FALSE,0,0.866162944,0.616961037,0.060368021,0.064232932,03_24_2023,06_17_2023,,,0,,,0.064232932,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
80,32,80,03_28_2022,07_06_2022,,,0,,,0.078326039,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,0.006062207,08_09_2022,08_24_22,0.036278428,FALSE,0,0.117736643,0,0.006062207,0.075396008,08_24_22,03_24_2023,0.119171469,TRUE,0.001985486,0.269892297,0,0.075396008,0.07532482,03_24_2023,06_17_2023,2.679319033,FALSE,0,2.829540935,2.529097131,0.07532482,0.074897082,06_17_2023,07_31_2023,0.013718772,FALSE,0,0.135273567,0,0.074897082,0.046657713,07_31_2023,09_20_2023,0.038143461,FALSE,0,0.194562107,0,0.046657713,0.109760933
81,32,81,03_28_2022,07_06_2022,0.196586405,FALSE,0,0.345914409,0.047258401,0.070965693,0.07836231,07_06_2022,08_06_2022,0.208248371,FALSE,0,0.28903772,0.127459022,0.07836231,0.002427039,08_06_2022,08_09_2022,0.046417075,FALSE,0,0.134361888,0,0.002427039,0.085517775,08_09_2022,08_24_22,0.038425403,FALSE,0,0.139463834,0,0.085517775,0.015520656,08_24_22,03_24_2023,,,0,,,0.015520656,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,0.673975985,07_31_2023,09_20_2023,1.283790622,FALSE,0,2.086767717,0.480813527,0.673975985,0.12900111
82,32,82,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.120547475,03_24_2023,06_17_2023,,,0,,,0.120547475,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
83,32,83,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
84,32,84,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
85,32,85,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,,03_24_2023,06_17_2023,,,0,,,,0.71616133,06_17_2023,07_31_2023,5.732827909,FALSE,0,6.50739927,4.958256548,0.71616133,0.058410031,07_31_2023,09_20_2023,0.154000889,TRUE,0.000674469,0.323158616,0,0.058410031,0.110747695
131,32,131,03_28_2022,07_06_2022,,,0,,,,,07_06_2022,08_06_2022,,,0,,,,,08_06_2022,08_09_2022,,,0,,,,,08_09_2022,08_24_22,,,0,,,,,08_24_22,03_24_2023,,,0,,,,0.060344343,03_24_2023,06_17_2023,,,0,,,0.060344343,,06_17_2023,07_31_2023,,,0,,,,,07_31_2023,09_20_2023,,,0,,,,
