ParticleID,X,Y,ConfidenceRadius
166.0,475293.6688805932,539902.9036821895,0.04243500054013701
138.0,475293.66949151916,539902.7644536685,0.04619557843473472
10.0,475293.67194951855,539904.4501813662,0.0009749991110911139
150.0,475293.9078838351,539904.1455749065,0.01070381768920834
156.0,475292.7265079965,539903.2788112784,0.27580390508292124
157.0,475294.1594560212,539903.0972854941,0.038147370912335124
90.0,475232.8122260177,539954.7773862873,0.09369972911922601
19.0,475231.99970499636,539953.9418416424,0.5444528283501822
106.0,475232.1698894875,539953.5073612017,0.45448900334414927
128.0,475232.1830503168,539954.4435111411,0.28684660164352477
47.0,475233.20735128917,539954.7293817444,0.06286442373239853
60.0,475232.3443657454,539952.3956666114,0.591934267869041
123.0,475233.170215335,539954.7005485212,0.13796637687422544
124.0,475232.2939114196,539954.950594571,0.025821081007049888
11.0,475231.07588234026,539953.2501517163,0.6040909424877527
97.0,475231.2056208712,539953.2755048022,0.5499653649491824
37.0,475231.21478176984,539953.2216820251,0.5603644108300955
108.0,475231.9059217256,539952.9164936943,0.5740588178334806
91.0,475230.8401292346,539953.0442938582,0.4451179262484478
121.0,475231.16765056486,539953.7155789885,0.4851501980091021
46.0,475231.0258392927,539953.4795038447,0.48560118731307883
75.0,475230.84891547606,539953.2448661784,0.413518915051588
40.0,475231.0267478684,539953.2451402576,0.48681238778575703
23.0,475233.60594165575,539955.6517402191,0.15838558612360282
110.0,475232.4113350297,539955.0560344518,0.05424117613859365
48.0,475232.89262999594,539954.2321863178,0.20937379864381397
61.0,475232.4455804557,539953.3300486434,0.3021633528360638
52.0,475232.42151094414,539953.8866846507,0.2672876317044115
1061.0,475232.3259010236,539952.4600013759,0.508326789189564
1040.0,475230.8376534556,539953.5050570848,0.4525271882094576
1053.0,475232.13737888535,539954.0809063023,0.40039857823666164
139.0,475233.0569439105,539954.7762077149,0.010855123632656385
142.0,475232.38776755164,539954.7702711759,0.1743632878575308
146.0,475232.6861809821,539955.3140142136,0.13585306994012372
149.0,475232.70485992817,539954.8058534918,0.024310278065115057
158.0,475232.69482699333,539954.6849932256,0.14979979736112234
164.0,475232.7828272023,539955.3788718582,0.19618159770273544
154.0,475233.0968380312,539955.0620204039,0.08080633978767567
169.0,475233.0827135719,539955.4152512756,0.20889745612033073
15.0,475234.14129961404,539957.4976821687,0.22864942045272085
136.0,475233.9441913766,539957.4799506647,0.2340486869163972
1039.0,475233.98004299816,539957.3934641737,0.08531769645004801
140.0,475234.71946696984,539958.2438170619,0.034877742115462726
143.0,475234.7881141854,539958.1398110562,0.013081206691811675
145.0,475235.0559525056,539958.8292587447,0.07681564067389705
147.0,475235.75859595044,539960.416393105,0.018292031652891286
160.0,475235.2027828972,539958.6297449277,0.13213067338568585
162.0,475235.66293181473,539959.4973786058,0.07299736139969294
18.0,475235.76552250754,539960.1318796366,0.008037743501844696
170.0,475235.0106295101,539958.8547202896,0.08957954266027615
155.0,475234.9590167945,539958.8168922762,0.04787368635365829
152.0,475236.00125636323,539959.7014749638,0.00964311868432123
168.0,475236.24878483807,539960.3532135906,0.10726087914658293
1.0,475238.5348945833,539969.04639148,0.38035744967815915
17.0,475238.9658401765,539969.3141897913,0.06438819926026543
119.0,475238.5267897547,539968.7877653724,0.03386342243984191
20.0,475238.6026214038,539968.9235905753,0.03425085004068984
9.0,475238.37063203176,539969.3001211769,0.002627219505937496
111.0,475238.4821915454,539968.3394958217,0.06175534333909423
89.0,475238.1665542552,539969.4984724786,0.19293786015370845
102.0,475238.795115996,539968.9039852633,0.053313379397814935
116.0,475238.5514853546,539968.9556138796,0.0810155534074869
122.0,475238.3696265532,539968.8612155967,0.09665261782044028
135.0,475238.52535108634,539968.4062885161,0.060216128194842934
137.0,475238.23954874155,539969.2079622247,0.03822736856715205
141.0,475238.21132719127,539968.169352782,0.0089466667142848
144.0,475238.6512018821,539968.4513458558,0.12133220659807965
148.0,475239.0331358139,539968.8695785779,0.004865177853505519
159.0,475238.2179633434,539968.7665262943,0.07038974090614582
161.0,475238.2690773969,539967.8916935227,0.00855146660275058
163.0,475238.452517655,539969.1407346999,0.075792296491383
101.0,475238.8516922381,539968.7472684901,0.01229407120373452
151.0,475238.2000629646,539968.848626071,0.01109185555031515
153.0,475238.866855954,539968.3084008886,0.08161849563612249
167.0,475238.9712443917,539967.9896449521,0.09140538918953554
98.0,475238.9991089858,539968.4039814685,0.10382807814491622
100.0,475238.685621147,539969.3833205518,0.010733737118254224
133.0,475238.5737564199,539969.1508526027,0.0010943174228512775
65.0,475239.0344721714,539968.5840294249,0.02727025037658577
1045.0,475238.4617902394,539969.0817628681,0.01679149521999482
1057.0,475238.71988268447,539968.6695205944,0.03181628617572743
1063.0,475238.71278443164,539970.1194216138,0.6392910845450935
1041.0,475238.61733429896,539968.653132623,0.06157765035973186
